id,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
3070,"Goa to Mumbai",https://www.redbus.in/bus-tickets/goa-to-mumbai,"Manish Travels","Non AC Seater (2+2)","2024-08-19 18:30:00","14h 30m","2024-08-20 09:00:00",2.7,799.00,22
3071,"Goa to Mumbai",https://www.redbus.in/bus-tickets/goa-to-mumbai,"Vailankanni Travels - Mujawar","NON A/C Sleeper (2+1)","2024-08-19 19:40:00","13h 20m","2024-08-20 09:00:00",3.6,1100.00,11
3072,"Goa to Mumbai",https://www.redbus.in/bus-tickets/goa-to-mumbai,"Sai Travels","NON A/C Sleeper (2+1)","2024-08-19 17:30:00","15h 30m","2024-08-20 09:00:00",3.6,5000.00,31
3073,"Goa to Mumbai",https://www.redbus.in/bus-tickets/goa-to-mumbai,"VRL Travels","A/C Sleeper (2+1)","2024-08-19 19:30:00","14h 30m","2024-08-20 10:00:00",2.9,1200.00,4
3074,"Pandharpur to Goa",https://www.redbus.in/bus-tickets/pandharpur-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 61005","Non AC Seater 2+2","2024-08-19 21:15:00","12h 45m","2024-08-20 10:00:00",3.2,735.00,7
3075,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 141293","Volvo AC Seater 2+2","2024-08-19 19:45:00","12h 30m","2024-08-20 08:15:00",3.8,700.00,30
3076,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sunrise Tours and Travels","A/C Sleeper (2+1)","2024-08-19 21:20:00","12h 55m","2024-08-20 10:15:00",4.5,999.00,11
3077,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Intercity travels","Bharat Benz A/C Sleeper (2+1)","2024-08-19 21:00:00","13h 15m","2024-08-20 10:15:00",4.3,1099.00,7
3078,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"AdSunrise Tours and Travels","A/C Sleeper (2+1)","2024-08-19 20:15:00","12h 30m","2024-08-20 08:45:00",4.3,999.00,17
3079,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"IntrCity SmartBus","AC Sleeper (2+1)","2024-08-19 20:30:00","14h 10m","2024-08-20 10:40:00",4.3,851.00,4
3080,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Streamline tours and travels","A/C Sleeper (2+1)","2024-08-19 21:15:00","13h 00m","2024-08-20 10:15:00",4.2,999.00,23
3081,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Streamline tours and travels","A/C Sleeper (2+1)","2024-08-19 22:20:00","12h 55m","2024-08-20 11:15:00",4,999.00,21
3082,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Hero Bus","NON AC Seater / Sleeper 2+1","2024-08-19 19:00:00","11h 55m","2024-08-20 06:55:00",0,555.00,27
3083,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Hero Bus","NON AC Seater / Sleeper 2+1","2024-08-19 19:15:00","11h 55m","2024-08-20 07:10:00",0,601.00,26
3084,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Shanta Travels","NON A/C Sleeper (2+1)","2024-08-19 19:30:00","12h 45m","2024-08-20 08:15:00",4.1,751.00,16
3085,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sea Bird Tourist","NON A/C Sleeper (2+1)","2024-08-19 20:30:00","13h 30m","2024-08-20 10:00:00",3.3,700.00,18
3086,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sugama Tourist","NON A/C Sleeper (2+1)","2024-08-19 20:30:00","11h 15m","2024-08-20 07:45:00",3.5,950.00,13
3087,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Anand Travels","NON A/C Sleeper (2+1)","2024-08-19 19:00:00","12h 00m","2024-08-20 07:00:00",2.9,710.00,8
3088,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sugama Tourist","NON A/C Sleeper (2+1)","2024-08-19 20:30:00","12h 15m","2024-08-20 08:45:00",3.3,1000.00,16
3089,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"SRS Travels","NON AC Seater / Sleeper 2+1","2024-08-19 20:00:00","13h 30m","2024-08-20 09:30:00",2.3,647.00,17
3090,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sea Bird Tourist","A/C Sleeper (2+1)","2024-08-19 19:00:00","13h 00m","2024-08-20 08:00:00",2.3,900.00,12
3091,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"SRS Travels","NON AC Seater / Sleeper 2+1","2024-08-19 20:00:00","12h 30m","2024-08-20 08:30:00",2.5,647.00,17
3092,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sea Bird Tourist","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)","2024-08-19 23:30:00","13h 00m","2024-08-20 12:30:00",3.4,700.00,35
3093,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sea Bird Tourist","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)","2024-08-19 22:30:00","13h 00m","2024-08-20 11:30:00",2.3,800.00,37
3094,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sugama Tourist","NON A/C Sleeper (2+1)","2024-08-19 20:30:00","11h 45m","2024-08-20 08:15:00",3.5,1000.00,13
3095,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"Sea Bird Tourist","A/C Sleeper (2+1)","2024-08-19 22:15:00","13h 00m","2024-08-20 11:15:00",2.5,900.00,19
3096,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"VRL Travels","A/C Sleeper (2+1)","2024-08-19 21:00:00","13h 45m","2024-08-20 10:45:00",2.3,900.00,22
3097,"Bangalore to Goa",https://www.redbus.in/bus-tickets/bangalore-to-goa,"VRL Travels","NON A/C Sleeper (2+1)","2024-08-19 20:00:00","13h 30m","2024-08-20 09:30:00",4.1,800.00,24
3098,"Goa to Pandharpur",https://www.redbus.in/bus-tickets/goa-to-pandharpur,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2","2024-08-19 19:00:00","12h 00m","2024-08-20 07:00:00",3.3,735.00,7
3099,"Goa to Pandharpur",https://www.redbus.in/bus-tickets/goa-to-pandharpur,"SR Tours & Travels","A/C Sleeper (2+1)","2024-08-19 19:00:00","10h 20m","2024-08-20 05:20:00",2.2,990.00,12
3100,"Belagavi to Goa",https://www.redbus.in/bus-tickets/belagavi-to-goa,"S R Travels","NON A/C Sleeper (2+1)","2024-08-19 01:00:00","05h 00m","2024-08-19 06:00:00",1.7,799.00,8
3101,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Intercity travels","Bharat Benz A/C Sleeper (2+1)","2024-08-19 18:00:00","13h 15m","2024-08-20 07:15:00",4.6,2999.00,11
3102,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Sunrise Tours and Travels","A/C Sleeper (2+1)","2024-08-19 18:30:00","12h 40m","2024-08-20 07:10:00",4.4,3699.00,4
3103,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"IntrCity SmartBus","AC Sleeper (2+1)","2024-08-19 19:00:00","13h 35m","2024-08-20 08:35:00",4.2,2065.00,5
3104,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"IntrCity SmartBus","AC Sleeper (2+1)","2024-08-19 17:00:00","13h 40m","2024-08-20 06:40:00",4.4,2381.00,1
3105,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Shanta Travels","NON A/C Sleeper (2+1)","2024-08-19 18:15:00","13h 00m","2024-08-20 07:15:00",4.1,2410.00,4
3106,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Streamline tours and travels","A/C Sleeper (2+1)","2024-08-19 19:00:00","12h 30m","2024-08-20 07:30:00",4,2899.00,7
3107,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Streamline tours and travels","A/C Sleeper (2+1)","2024-08-19 18:00:00","12h 30m","2024-08-20 06:30:00",4,2899.00,8
3108,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Sea Bird Tourist","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)","2024-08-19 21:00:00","12h 00m","2024-08-20 09:00:00",3.4,2000.00,19
3109,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Sea Bird Tourist","A/C Sleeper (2+1)","2024-08-19 20:30:00","13h 00m","2024-08-20 09:30:00",3.4,2600.00,4
3110,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Sea Bird Tourist","NON A/C Sleeper (2+1)","2024-08-19 18:30:00","14h 00m","2024-08-20 08:30:00",2.8,1900.00,1
3111,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Sea Bird Tourist","NON A/C Sleeper (2+1)","2024-08-19 17:30:00","14h 00m","2024-08-20 07:30:00",2.9,2200.00,1
3112,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"Sea Bird Tourist","A/C Sleeper (2+1)","2024-08-19 21:00:00","13h 00m","2024-08-20 10:00:00",2.2,3200.00,23
3113,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"SURAJ TRAVEL HOUSE","VE A/C Semi Sleeper (2+2)","2024-08-19 18:00:00","13h 15m","2024-08-20 07:15:00",3.6,1049.00,24
3114,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"SURAJ TRAVEL HOUSE","Volvo A/C Seater (2+2)","2024-08-19 18:15:00","13h 15m","2024-08-20 07:30:00",3.6,999.00,12
3115,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"VRL Travels","A/C Sleeper (2+1)","2024-08-19 20:00:00","14h 00m","2024-08-20 10:00:00",3,2800.00,2
3116,"Goa to Bangalore",https://www.redbus.in/bus-tickets/goa-to-bangalore,"VRL Travels","A/C Seater / Sleeper (2+1)","2024-08-19 19:00:00","14h 00m","2024-08-20 09:00:00",3.8,1500.00,1
3117,"Solapur to Goa",https://www.redbus.in/bus-tickets/solapur-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 61005","Non AC Seater 2+2","2024-08-19 20:00:00","14h 00m","2024-08-20 10:00:00",3.2,850.00,7
3118,"Solapur to Goa",https://www.redbus.in/bus-tickets/solapur-to-goa,"Humsafar Travels","Bharat Benz A/C Sleeper (2+1)","2024-08-19 23:15:00","08h 45m","2024-08-20 08:00:00",3.1,1150.00,5
3119,"Solapur to Goa",https://www.redbus.in/bus-tickets/solapur-to-goa,"S R Travels","A/C Seater/Sleeper (2+1)","2024-08-19 18:45:00","12h 15m","2024-08-20 07:00:00",2.8,700.00,8
3120,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Kadamba Transport Corporation Limited (KTCL) - 6032","Non AC Seater 2+2","2024-08-19 18:00:00","08h 30m","2024-08-20 02:30:00",4.1,450.00,1
3121,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2","2024-08-19 19:00:00","07h 30m","2024-08-20 02:30:00",3.7,420.00,7
3122,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Vaibhav Travels","A/C Sleeper (2+1)","2024-08-19 20:00:00","10h 12m","2024-08-20 06:12:00",3.7,1000.00,21
3123,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Ashray Travels","Non A/C Seater / Sleeper (2+1)","2024-08-19 20:00:00","05h 30m","2024-08-20 01:30:00",3.7,899.00,15
3124,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"SR Tours & Travels","A/C Sleeper (2+1)","2024-08-19 19:00:00","06h 58m","2024-08-20 01:58:00",2.2,720.00,12
3125,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Dolphin)","A/C Sleeper (2+1)","2024-08-19 16:10:00","05h 35m","2024-08-19 21:45:00",4.4,1599.00,2
3126,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Gujarat Travels","AC Sleeper (2+1)","2024-08-19 16:10:00","03h 45m","2024-08-19 19:55:00",3.3,1615.00,1
3127,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Sai Travels - Shree Sai","NON A/C Push Back (2+2)","2024-08-19 17:30:00","08h 00m","2024-08-20 01:30:00",3.6,5000.00,45
3128,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Dolphin)","A/C Sleeper (2+1)","2024-08-19 17:30:00","06h 10m","2024-08-19 23:40:00",3.3,1599.00,3
3129,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Giroba Travels","Non AC Seater (2+2)","2024-08-19 18:00:00","08h 00m","2024-08-20 02:00:00",3.3,1900.00,44
3130,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Zingbus Plus","Bharat Benz A/C Sleeper (2+1)","2024-08-19 18:10:00","06h 05m","2024-08-20 00:15:00",4.4,1682.00,8
3131,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)","2024-08-19 18:30:00","06h 15m","2024-08-20 00:45:00",4.5,2203.00,25
3132,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Jolly Tours and Travels","A/C Sleeper (2+1)","2024-08-19 18:30:00","07h 15m","2024-08-20 01:45:00",3.7,2520.00,30
3133,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Amrutyog Travels","A/C Sleeper (2+1)","2024-08-19 19:00:00","07h 30m","2024-08-20 02:30:00",4.6,1399.00,18
3134,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"PSR Travels Goa","A/C Sleeper (2+1)","2024-08-19 19:15:00","06h 00m","2024-08-20 01:15:00",3.6,1499.00,22
3135,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Laxmi Queen Prime","A/C Sleeper (2+1)","2024-08-19 19:30:00","06h 00m","2024-08-20 01:30:00",3.9,1499.00,25
3136,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"VRL Travels","A/C Sleeper (2+1)","2024-08-19 19:30:00","06h 30m","2024-08-20 02:00:00",3.4,1200.00,6
3137,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)","2024-08-19 19:30:00","05h 40m","2024-08-20 01:10:00",4.8,2200.00,18
3138,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Zingbus Plus","VE A/C Sleeper (2+1)","2024-08-19 19:40:00","06h 05m","2024-08-20 01:45:00",4.9,1583.00,27
3139,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","AC Sleeper (2+1)","2024-08-19 20:00:00","05h 40m","2024-08-20 01:40:00",4.6,2181.00,26
3140,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Shreyas)","Bharat Benz A/C Sleeper (2+1)","2024-08-19 20:03:00","06h 00m","2024-08-20 02:03:00",4,1550.00,1
3141,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Laxmi Queen Asta","A/C Sleeper (2+1)","2024-08-19 20:30:00","05h 30m","2024-08-20 02:00:00",4.9,1499.00,4
3142,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Zingbus Plus","VE A/C Sleeper (2+1)","2024-08-19 21:05:00","05h 40m","2024-08-20 02:45:00",4.6,1629.00,21
3143,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"PSR Travels Goa","A/C Sleeper (2+1)","2024-08-19 21:15:00","05h 45m","2024-08-20 03:00:00",3.6,1799.00,28
3144,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"PSR Travels (Vaibhav)","A/C Sleeper (2+1)","2024-08-19 22:30:00","05h 00m","2024-08-20 03:30:00",4.1,1849.00,23
3145,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"IntrCity SmartBus","A/C Sleeper (2+1)","2024-08-19 22:30:00","05h 45m","2024-08-20 04:15:00",4.5,2111.00,33
3146,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Vaibhav)","A/C Sleeper (2+1)","2024-08-19 22:31:00","05h 30m","2024-08-20 04:01:00",4.1,1999.00,17
3147,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Dolphin)","A/C Sleeper (2+1)","2024-08-19 16:30:00","06h 30m","2024-08-19 23:00:00",2.2,1499.00,6
3148,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Manish Travels","NON A/C Seater (2+2)","2024-08-19 16:45:00","07h 10m","2024-08-19 23:55:00",2.5,900.00,18
3149,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Manish Travels","A/C Sleeper (2+1)","2024-08-19 18:00:00","08h 30m","2024-08-20 02:30:00",2.7,1599.00,22
3150,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Anand Travels","NON A/C Sleeper (2+1)","2024-08-19 18:00:00","08h 00m","2024-08-20 02:00:00",2.8,1179.00,1
3151,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels (Dolphin)","AC Sleeper (2+1)","2024-08-19 18:30:00","06h 15m","2024-08-20 00:45:00",2.8,1499.00,15
3152,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Laxmi-Princess Nova","Non A/C Seater / Sleeper (2+1)","2024-08-19 19:00:00","06h 30m","2024-08-20 01:30:00",2.5,999.00,8
3153,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"Atmaram Travels(GTA)","A/C Sleeper (2+1)","2024-08-19 19:00:00","06h 45m","2024-08-20 01:45:00",1.9,1699.00,9
3154,"Goa to Kolhapur(Maharashtra)",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,"VRL Travels","A/C Sleeper (2+1)","2024-08-19 20:00:00","07h 00m","2024-08-20 03:00:00",3.4,1500.00,8
3155,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2","2024-08-19 19:00:00","13h 30m","2024-08-20 08:30:00",2.9,850.00,7
3156,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"S R Travels","A/C Seater/Sleeper (2+1)","2024-08-19 20:30:00","11h 00m","2024-08-20 07:30:00",2.2,600.00,19
3157,"Goa to Solapur",https://www.redbus.in/bus-tickets/goa-to-solapur,"SR Tours & Travels","A/C Sleeper (2+1)","2024-08-19 19:00:00","11h 50m","2024-08-20 06:50:00",2.2,1170.00,11
3158,"Goa to Sangola (Solapur)",https://www.redbus.in/bus-tickets/goa-to-sangola,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2","2024-08-19 19:00:00","11h 05m","2024-08-20 06:05:00",3.2,675.00,7
3159,"Goa to Sangola (Solapur)",https://www.redbus.in/bus-tickets/goa-to-sangola,"SR Tours & Travels","A/C Sleeper (2+1)","2024-08-19 19:00:00","09h 50m","2024-08-20 04:50:00",2.2,1170.00,12
3160,"Sangola (Solapur) to Goa",https://www.redbus.in/bus-tickets/sangola-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 61005","Non AC Seater 2+2","2024-08-19 21:45:00","12h 15m","2024-08-20 10:00:00",2.5,675.00,7
3161,"Calangute (goa) to Goa Airport",https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,"Kadamba Transport Corporation Limited (KTCL) - 99719","AC Seater (2+2)","2024-08-19 18:30:00","01h 30m","2024-08-19 20:00:00",4.9,200.00,33
3162,"Mopa Airport to Calangute (goa)",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,"Kadamba Transport Corporation Limited (KTCL) - 160437","A/C Seater (2+3)","2024-08-19 17:30:00","01h 10m","2024-08-19 18:40:00",4.3,200.00,46
3163,"Goa to Miraj",https://www.redbus.in/bus-tickets/goa-to-miraj,"Kadamba Transport Corporation Limited (KTCL) - 60996","Non AC Seater 2+2","2024-08-19 19:00:00","09h 30m","2024-08-20 04:30:00",2.5,505.00,7
3164,"Goa to Miraj",https://www.redbus.in/bus-tickets/goa-to-miraj,"Vaibhav Travels","A/C Sleeper (2+1)","2024-08-19 20:00:00","09h 42m","2024-08-20 05:42:00",3.7,1000.00,21
3165,"Goa to Miraj",https://www.redbus.in/bus-tickets/goa-to-miraj,"SR Tours & Travels","A/C Sleeper (2+1)","2024-08-19 19:00:00","08h 20m","2024-08-20 03:20:00",2.2,810.00,11
3166,"Shivamogga to Goa",https://www.redbus.in/bus-tickets/shimoga-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 132897","Non AC Seater (2+2)","2024-08-19 23:00:00","09h 00m","2024-08-20 08:00:00",3,450.00,37
3167,"Mopa Airport to Goa",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,"Kadamba Transport Corporation Limited (KTCL) - 160437","A/C Seater (2+3)","2024-08-19 17:30:00","00h 30m","2024-08-19 18:00:00",3.7,150.00,46
3168,"Shirdi to Goa",https://www.redbus.in/bus-tickets/shirdi-to-goa,"PSR Travels Goa","A/C Sleeper (2+1)","2024-08-19 18:00:00","15h 00m","2024-08-20 09:00:00",3.7,1299.00,3
3169,"Goa to Shivamogga",https://www.redbus.in/bus-tickets/goa-to-shimoga,"Sea Bird Tourist","NON A/C Sleeper (2+1)","2024-08-19 17:30:00","09h 00m","2024-08-20 02:30:00",4.1,900.00,19
3170,"Goa to Shirdi",https://www.redbus.in/bus-tickets/goa-to-shirdi,"PSR Travels Goa","A/C Sleeper (2+1)","2024-08-19 19:15:00","14h 45m","2024-08-20 10:00:00",3.7,1599.00,9
3171,"Mopa Airport to Margao",https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,"Kadamba Transport Corporation Limited (KTCL) - 160437","A/C Seater (2+3)","2024-08-19 17:30:00","00h 30m","2024-08-19 18:00:00",3.7,150.00,46
3172,"Patiala to Delhi",https://www.redbus.in/bus-tickets/patiala-to-delhi,"PEPSU (Punjab) - 66687","Volvo AC Seater (2+2)","2024-08-19 18:10:00","06h 09m","2024-08-20 00:19:00",3.7,692.00,5
3173,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"PEPSU (Punjab) - 67128","Volvo AC Seater (2+2)","2024-08-19 20:50:00","07h 00m","2024-08-20 03:50:00",4.7,845.00,2
3174,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"Yolo Bus","VE A/C Seater / Sleeper (2+1)","2024-08-19 22:27:00","06h 33m","2024-08-20 05:00:00",4.6,1170.00,8
3175,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"Laxmi holidays","VE A/C Sleeper (2+1)","2024-08-19 23:55:00","06h 50m","2024-08-20 06:45:00",4.4,1600.00,21
3176,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-19 23:55:00","06h 10m","2024-08-20 06:05:00",4.6,1202.00,15
3177,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)","2024-08-19 22:45:00","07h 35m","2024-08-20 06:20:00",4.8,2093.00,1
3178,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","AC Sleeper (2+1)","2024-08-19 22:50:00","06h 55m","2024-08-20 05:45:00",4.5,1898.00,5
3179,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"Zingbus Plus","Bharat Benz A/C Seater /Sleeper (2+1)","2024-08-19 23:40:00","05h 50m","2024-08-20 05:30:00",4.6,1320.00,2
3180,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,"IntrCity SmartBus","A/C Seater / Sleeper (2+1)","2024-08-19 23:40:00","06h 20m","2024-08-20 06:00:00",4.5,1402.00,11
3181,"Ludhiana to Delhi",https://www.redbus.in/bus-tickets/ludhiana-to-delhi,NueGo,"Electric A/C Seater (2+2)","2024-08-19 18:00:00","05h 50m","2024-08-19 23:50:00",3.4,1009.00,1
